CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,DistrictID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,IncidentFromDate,IncidentToDate,latitude,longitude,BriefFacts,hour,day_of_week,district_crime_share,hour_deviation,anomaly_score,anomaly_raw_score
14386,100030011202415339,202415339,2024-07-14,11,3,2,4,10,2,2024-07-14 00:55:36,2024-07-14 00:55:36,12.866217,74.770154,Phishing / Identity Theft reported near Mangaluru PS-3 jurisdiction.,0,6,0.020306859205776174,1.6490437205201174,-1,-0.005005156990315562
12338,100030010202615708,202615708,2026-05-09,10,3,1,2,6,3,2026-05-09 02:58:54,2026-05-09 02:58:54,12.985943,74.906342,Chain Snatching reported near Mangaluru PS-2 jurisdiction.,2,5,0.03384476534296029,3.494194974339307,-1,-0.004816721455339401
8161,100060027202411539,202411539,2024-02-13,27,6,2,4,9,1,2024-02-13 23:30:33,2024-02-13 23:30:33,17.351283,76.757948,Online Financial Fraud reported near Kalaburagi PS-4 jurisdiction.,23,1,0.02461799660441426,2.4810475712776405,-1,-0.004801087580961316
3529,100060028202413271,202413271,2024-12-02,28,6,1,2,5,1,2024-12-02 21:45:13,2024-12-02 21:45:13,17.316751,76.77643,Vehicle Theft reported near Kalaburagi PS-5 jurisdiction.,21,0,0.021222410865874362,2.781702736237348,-1,-0.004623275327720555
12440,100080039202514678,202514678,2025-01-20,39,8,1,4,9,3,2025-01-20 01:55:42,2025-01-20 01:55:42,13.429682,77.102321,Online Financial Fraud reported near Tumakuru PS-5 jurisdiction.,1,0,0.07221542227662178,3.039708021379458,-1,-0.004610425019009212
11680,100050022202510836,202510836,2025-02-06,22,5,2,5,11,3,2025-02-06 01:08:50,2025-02-06 01:08:50,15.257837,75.06576,Drug Peddling reported near Hubballi-Dharwad PS-4 jurisdiction.,1,3,0.08194774346793349,2.939715951296488,-1,-0.004457979884368579
13201,100030011202510834,202510834,2025-02-02,11,3,2,6,13,1,2025-02-02 03:42:05,2025-02-02 03:42:05,12.856485,74.740231,Rioting reported near Mangaluru PS-3 jurisdiction.,3,6,0.029332129963898917,2.5032050078493024,-1,-0.004394455460545288
12868,100070032202411564,202411564,2024-05-12,32,7,2,4,9,1,2024-05-12 22:45:31,2024-05-12 22:45:31,15.00162,76.878925,Online Financial Fraud reported near Ballari PS-3 jurisdiction.,22,6,0.028890959925442685,2.2301041352477724,-1,-0.00435485087392562
16846,100060029202411509,202411509,2024-06-28,29,6,2,6,13,2,2024-06-28 01:03:22,2024-06-28 01:03:22,17.458253,76.905935,Rioting reported near Kalaburagi PS-6 jurisdiction.,1,4,0.022920203735144314,2.8762049301226886,-1,-0.0041448718214324165
3214,100050023202413616,202413616,2024-09-24,23,5,1,2,6,1,2024-09-24 01:43:38,2024-09-24 01:43:38,15.411759,75.070836,Chain Snatching reported near Hubballi-Dharwad PS-5 jurisdiction.,1,1,0.07363420427553444,3.701611742360312,-1,-0.004052938966088382
11354,100080039202515010,202515010,2025-07-06,39,8,2,6,13,1,2025-07-06 03:45:10,2025-07-06 03:45:10,13.425863,77.077276,Rioting reported near Tumakuru PS-5 jurisdiction.,3,6,0.07588739290085679,2.5032050078493024,-1,-0.0038536254375527434
6954,100010004202411412,202411412,2024-09-12,4,1,2,4,9,1,2024-09-12 03:01:11,2024-09-12 03:01:11,12.845942,77.586977,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.,3,3,0.3628060629615235,2.5378211493197216,-1,-0.00371240503931769
9539,100010002202410373,202410373,2024-10-12,2,1,2,2,6,3,2024-10-12 08:17:01,2024-10-12 08:17:01,12.882822,77.676082,Chain Snatching reported near Bengaluru PS-2 jurisdiction.,8,5,0.5077730275942479,2.2496943662132756,-1,-0.0036576670042181014
14050,100030013202513681,202513681,2025-05-24,13,3,1,5,11,1,2025-05-24 00:37:14,2025-05-24 00:37:14,12.810903,74.727868,Drug Peddling reported near Mangaluru PS-5 jurisdiction.,0,5,0.023014440433212997,3.1064271825815433,-1,-0.003268782299725159
17262,100080036202610620,202610620,2026-03-17,36,8,1,2,6,1,2026-03-17 02:27:47,2026-03-17 02:27:47,13.455754,77.175366,Chain Snatching reported near Tumakuru PS-2 jurisdiction.,2,1,0.08445532435740515,3.494194974339307,-1,-0.0031970906636649143
8225,100100049202610243,202610243,2026-04-18,49,10,1,3,8,1,2026-04-18 00:27:19,2026-04-18 00:27:19,14.394331,75.975946,Dowry Harassment reported near Davanagere PS-4 jurisdiction.,0,5,0.0796221322537112,3.0357754588370374,-1,-0.003080573405204512
1377,100100047202514088,202514088,2025-03-27,47,10,2,4,9,3,2025-03-27 01:04:37,2025-03-27 01:04:37,14.303191,75.988473,Online Financial Fraud reported near Davanagere PS-2 jurisdiction.,1,3,0.07017543859649122,3.039708021379458,-1,-0.00307268299557073
851,100020007202516306,202516306,2025-04-23,7,2,1,2,6,2,2025-04-23 01:16:36,2025-04-23 01:16:36,12.379619,76.702121,Chain Snatching reported near Mysuru PS-3 jurisdiction.,1,2,0.024691358024691357,3.701611742360312,-1,-0.0030157715395663365
5929,100050021202413088,202413088,2024-06-17,21,5,1,5,11,2,2024-06-17 01:06:25,2024-06-17 01:06:25,15.236029,75.053676,Drug Peddling reported near Hubballi-Dharwad PS-3 jurisdiction.,1,0,0.08194774346793349,2.939715951296488,-1,-0.0030054044639303834
6714,100030014202410203,202410203,2024-07-14,14,3,1,3,8,3,2024-07-14 01:13:42,2024-07-14 01:13:42,13.016002,74.89253,Dowry Harassment reported near Mangaluru PS-6 jurisdiction.,1,6,0.02572202166064982,2.863693058508874,-1,-0.0026753986651518735
3218,100020005202516573,202516573,2025-06-17,5,2,1,3,8,2,2025-06-17 04:39:30,2025-06-17 04:39:30,12.155799,76.547107,Dowry Harassment reported near Mysuru PS-1 jurisdiction.,4,1,0.6258309591642925,2.3474458575243844,-1,-0.0023632495990437707
6185,100100049202614610,202614610,2026-02-11,49,10,2,5,11,3,2026-02-11 01:15:17,2026-02-11 01:15:17,14.380907,75.954057,Drug Peddling reported near Davanagere PS-4 jurisdiction.,1,2,0.06747638326585695,2.939715951296488,-1,-0.0023016029849035613
14158,100060024202413546,202413546,2024-02-14,24,6,1,4,9,1,2024-02-14 00:26:18,2024-02-14 00:26:18,17.293288,76.892072,Online Financial Fraud reported near Kalaburagi PS-1 jurisdiction.,0,2,0.02461799660441426,3.290651457409326,-1,-0.00222510122866848
4772,100070033202614286,202614286,2026-01-11,33,7,1,2,5,1,2026-01-11 21:52:57,2026-01-11 21:52:57,15.058814,76.819413,Vehicle Theft reported near Ballari PS-4 jurisdiction.,21,6,0.02749301025163094,2.781702736237348,-1,-0.002157586982444948
10543,100070030202517661,202517661,2025-02-17,30,7,1,2,5,2,2025-02-17 21:56:45,2025-02-17 21:56:45,15.213224,77.018838,Vehicle Theft reported near Ballari PS-1 jurisdiction.,21,0,0.02749301025163094,2.781702736237348,-1,-0.0020603632287889972
5105,100070032202515833,202515833,2025-05-04,32,7,2,5,11,1,2025-05-04 04:59:16,2025-05-04 04:59:16,15.014688,76.851161,Drug Peddling reported near Ballari PS-3 jurisdiction.,4,6,0.02842497670083877,2.4395822574413226,-1,-0.001963807978631271
12807,100010002202616568,202616568,2026-03-15,2,1,2,2,5,1,2026-03-15 17:13:24,2026-03-15 17:13:24,12.903172,77.684876,Vehicle Theft reported near Bengaluru PS-2 jurisdiction.,17,6,0.010687912942090944,2.097120623806214,-1,-0.0018424716586825651
13640,100090044202610584,202610584,2026-01-20,44,9,1,6,13,3,2026-01-20 00:30:49,2026-01-20 00:30:49,13.919378,75.427429,Rioting reported near Shivamogga PS-4 jurisdiction.,0,1,0.08373786407766991,3.0627048912593815,-1,-0.0018321703293849856
11439,100010004202613817,202613817,2026-05-26,4,1,2,2,5,1,2026-05-26 20:34:33,2026-05-26 20:34:33,12.835458,77.565014,Vehicle Theft reported near Bengaluru PS-4 jurisdiction.,20,1,0.010687912942090944,2.6105572081295643,-1,-0.0017406996856167423
7033,100030011202417802,202417802,2024-09-19,11,3,2,2,5,4,2024-09-19 20:54:30,2024-09-19 20:54:30,12.865425,74.767078,Vehicle Theft reported near Mangaluru PS-3 jurisdiction.,20,3,0.6624548736462094,2.6105572081295643,-1,-0.0015574179183481807
11216,100030013202417717,202417717,2024-08-25,13,3,1,2,5,1,2024-08-25 19:19:26,2024-08-25 19:19:26,12.806622,74.739477,Vehicle Theft reported near Mangaluru PS-5 jurisdiction.,19,6,0.6624548736462094,2.439411680021781,-1,-0.0014922799737209225
1889,100070033202614591,202614591,2026-01-05,33,7,1,6,13,2,2026-01-05 07:01:20,2026-01-05 07:01:20,15.066989,76.834916,Rioting reported near Ballari PS-4 jurisdiction.,7,0,0.6356011183597391,1.7572051633025303,-1,-0.0014497159169386542
3049,100060025202611233,202611233,2026-01-14,25,6,2,5,11,1,2026-01-14 07:22:05,2026-01-14 07:22:05,17.377939,76.905804,Drug Peddling reported near Kalaburagi PS-2 jurisdiction.,7,2,0.6897283531409168,1.939448563586157,-1,-0.001339462114741563
47,100060028202514858,202514858,2025-01-04,28,6,1,5,11,3,2025-01-04 06:16:56,2025-01-04 06:16:56,17.331318,76.761241,Drug Peddling reported near Kalaburagi PS-5 jurisdiction.,6,5,0.6897283531409168,2.106159794871212,-1,-0.001262023695296599
15902,100020006202512247,202512247,2025-05-24,6,2,1,5,11,3,2025-05-24 00:44:04,2025-05-24 00:44:04,12.322268,76.675836,Drug Peddling reported near Mysuru PS-2 jurisdiction.,0,5,0.032288698955365625,3.1064271825815433,-1,-0.0011073102366015997
6722,100090041202410775,202410775,2024-01-13,41,9,1,2,6,1,2024-01-13 03:09:12,2024-01-13 03:09:12,13.931391,75.453831,Chain Snatching reported near Shivamogga PS-1 jurisdiction.,3,5,0.07160194174757281,3.2867782063183015,-1,-0.0010687787372088975
15353,100100051202517252,202517252,2025-06-24,51,10,1,2,5,1,2025-06-24 22:02:31,2025-06-24 22:02:31,14.43218,76.045848,Vehicle Theft reported near Davanagere PS-6 jurisdiction.,22,1,0.06612685560053981,2.9528482643451315,-1,-0.0008640248639190107
16942,100060029202410673,202410673,2024-02-25,29,6,2,2,5,3,2024-02-25 18:59:24,2024-02-25 18:59:24,17.45062,76.895948,Vehicle Theft reported near Kalaburagi PS-6 jurisdiction.,18,6,0.021222410865874362,2.2682661519139975,-1,-0.0008428227365299135
5623,100020005202514877,202514877,2025-03-26,5,2,1,3,8,2,2025-03-26 04:44:34,2025-03-26 04:44:34,12.189371,76.560757,Dowry Harassment reported near Mysuru PS-1 jurisdiction.,4,2,0.6258309591642925,2.3474458575243844,-1,-0.0005552893686336935
16585,100020008202610948,202610948,2026-06-17,8,2,1,3,8,2,2026-06-17 04:28:20,2026-06-17 04:28:20,12.269868,76.626753,Dowry Harassment reported near Mysuru PS-4 jurisdiction.,4,2,0.6258309591642925,2.3474458575243844,-1,-0.0005552893686336935
6536,100080040202409906,202409906,2024-12-15,40,8,2,5,11,1,2024-12-15 04:26:59,2024-12-15 04:26:59,13.37123,77.060929,Drug Peddling reported near Tumakuru PS-6 jurisdiction.,4,6,0.07466340269277846,2.4395822574413226,-1,-0.0005404158032165096
1310,100040017202612010,202612010,2026-01-20,17,4,1,2,5,1,2026-01-20 22:26:56,2026-01-20 22:26:56,15.869148,74.597179,Vehicle Theft reported near Belagavi PS-3 jurisdiction.,22,1,0.06451612903225806,2.9528482643451315,-1,-0.0005292764348839851
11556,100090041202410906,202410906,2024-01-18,41,9,2,5,11,1,2024-01-18 01:38:54,2024-01-18 01:38:54,13.928937,75.439403,Drug Peddling reported near Shivamogga PS-1 jurisdiction.,1,3,0.07402912621359223,2.939715951296488,-1,-0.0005228261850110938
17629,100010003202614078,202614078,2026-02-10,3,1,1,5,11,3,2026-02-10 01:10:34,2026-02-10 01:10:34,13.042909,77.694996,Drug Peddling reported near Bengaluru PS-3 jurisdiction.,1,1,0.011853867081228138,2.939715951296488,-1,-0.00041153403627613994
8358,100060028202614309,202614309,2026-01-01,28,6,1,3,8,2,2026-01-01 00:02:13,2026-01-01 00:02:13,17.329611,76.752186,Dowry Harassment reported near Kalaburagi PS-5 jurisdiction.,0,3,0.01740237691001698,3.0357754588370374,-1,-0.00037044669508412564
13883,100040015202510063,202510063,2025-09-21,15,4,2,5,12,2,2025-09-21 00:57:23,2025-09-21 00:57:23,15.914218,74.527207,Drug Possession reported near Belagavi PS-1 jurisdiction.,0,6,0.0880893300248139,1.6371339418343867,-1,-0.00036137577253791964
1773,100040017202412535,202412535,2024-11-03,17,4,2,5,12,4,2024-11-03 00:21:41,2024-11-03 00:21:41,15.851746,74.593895,Drug Possession reported near Belagavi PS-3 jurisdiction.,0,6,0.0880893300248139,1.6371339418343867,-1,-0.00036137577253791964
9771,100010002202516145,202516145,2025-10-15,2,1,1,4,9,3,2025-10-15 03:01:57,2025-10-15 03:01:57,12.896035,77.677962,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.,3,2,0.3628060629615235,2.5378211493197216,-1,-0.00020116059430363986
1041,100030009202416542,202416542,2024-10-12,9,3,2,2,5,4,2024-10-12 18:05:55,2024-10-12 18:05:55,13.001742,74.722543,Vehicle Theft reported near Mangaluru PS-1 jurisdiction.,18,5,0.6624548736462094,2.2682661519139975,-1,-0.0001622049013307869
